BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Bosnia and Herzegovina"
"Country: Bosnia and Herzegovina"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1993,31/03/1994,30/06/1994,30/09/1994,31/12/1994,31/03/1995,30/06/1995,30/09/1995,31/12/1995,31/03/1996,30/06/1996,30/09/1996,31/12/1996,31/03/1997,30/06/1997,30/09/1997,31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:GB:4R:U:C:V:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:5A:4O:F:C:A:A:TO1:A:BA,87,-,151,-,128,-,140,-,111,-,238,-,114,-,81,-,114,-,94,-,130,-,146,-,118,116,91,88,206,115,177,116,231,220,279,708,956,956,825,981,1436,1558,1750,1862,1965,1892,4121,4406,5131,5308,5964,6375,6976,7555,8416,9883,13870,13339,12893,12219,11323,11034,11476,11780,11518,10742,9615,10677,10449,11002,11318,10634,10259,10571,9870.296,10229.308,10385.379,10087.395,10321.367,10752.372,10740.389,10573.941,10592.794,9321.535,9024.318,8042.956,8588.024,8597.808
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:IT:4R:U:X:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,187,\,\,\,\,\,\,\,\,\,\,\,254.515,222.309,259.432,178,152.272,325.859,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:5A:4R:U:C:V:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,0,1,0,4,0,15,12,26,23,18,36,11,0,0,2,-,0,0,1,0,0,0,2,0,1,0,0,0.564,0.395,0.799,0.049,0.536,1.061,0.587,2.507
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:FR:4R:F:I:A:A:TO1:A:BA,1,-,2,-,2,-,2,-,2,-,117,-,25,-,2,-,8,-,6,-,2,-,14,-,18,5,2,3,4,4,4,5,4,3,20,245,258,192,2,4,3,3,3,3,3,4,5,9,5,5,6,6,7,8,8,9,10,16,11,6,10,10,9,10,29,\,8,11,30,\,26,26,37,71,45,55,66,60,51,53,\,\,\,\,\,\,\,25
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:FR:4R:F:I:A:U:TO1:A:BA,1,-,2,-,2,-,2,-,2,-,117,-,25,-,2,-,8,-,6,-,2,-,2,-,3,2,1,2,3,2,1,2,2,1,1,235,255,191,0,1,0,0,0,0,0,0,0,4,-,-,-,0,0,0,0,-,1,2,2,2,1,1,1,3,3,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,\
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:CH:4R:U:C:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,-,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","BA:Bosnia and Herzegovina",Q:S:FR:4R:U:C:A:A:TO1:O:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,5,5,5,7,7,7,7,9,6,3,6,6,6,5,5,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,3
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","BA:Bosnia and Herzegovina",Q:S:5A:4R:F:B:A:A:LC1:A:BA,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,149,317,328,386,479,776,851,927,987,877,822,1472,2451,2356,2614,3095,3373,3630,4374,4623,6636,7791,5975,6189,5985,6607,6283,6431,6768,6502,5981,5483,6270,6533,6378,6655,6238,6191,6019,5635,5879,6074,5866,6040,6337,6571.667,6600.299,6614.584,5056.533,5780.347,5219.788,5549.806,5615.571
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:AT:4R:F:I:A:U:TO1:A:BA,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,851.99,\,\,1152.08,424.352,352.834,365.468,350.775
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:ES:4R:F:C:A:A:TO1:A:BA,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,-,-,-,-,-,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.177,0.691,0.601,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","BA:Bosnia and Herzegovina",Q:S:5A:4R:U:C:A:A:TO1:O:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,39,42,50,52,61,87,102,128,137,144,232,147,120,150,594,517,736,824,793,804,688,848,863,672,759,673,658,633,758,690,860,906,988,1120,1078.171,1069.199,1077.294,1156.092,1711.421,1579.76,1590.906,1560.668
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:US:4R:Q:C:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1,\,3,5,4,8,-,-,-,-,-,2,2,3,4,4,3,-,-,-,-,-,-,-,-,-,-,-1,-,-1,-1,-,-,-,-,-,-,-,-,-,-,-,-,-1,-,-,-5,-,-,-,-,-,-,-,-,-6,-6,-6,-6,-6
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:FR:4R:U:W:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-,1,2,1,1,1,1,1,3,-,1,-,-,-,1,1,7,7,5,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,2
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:DE:4R:U:C:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,259,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:5A:4O:F:I:A:A:TO1:A:BA,84,-,148,-,125,-,136,-,107,-,238,-,114,-,81,-,114,-,94,-,130,-,146,-,118,116,91,88,206,115,177,116,231,220,279,559,639,628,439,502,660,707,823,875,1088,1070,2649,1955,2775,2694,2869,3002,3346,3181,3793,3247,6079,7364,6704,6234,4716,4751,5045,5012,5016,4761,4132,4407,3916,4624,4663,4396,4068,4552,4235.296,4350.308,4311.379,4221.395,4281.367,4415.372,4168.722,3972.642,3978.209,4265.002,3243.97,2823.168,3038.217,2982.237
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:BE:4R:Q:C:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7,-8,-14,-19,-23,-1
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:GR:4R:U:C:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,12,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","BA:Bosnia and Herzegovina",Q:S:FR:4R:U:C:A:A:TO1:B:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,-,-,-,0,-,1,-,1,-,-,2,-,-,1,-,1,1,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
