BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Russia"
"Country: Russia"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1993,31/03/1994,30/06/1994,30/09/1994,31/12/1994,31/03/1995,30/06/1995,30/09/1995,31/12/1995,31/03/1996,30/06/1996,30/09/1996,31/12/1996,31/03/1997,30/06/1997,30/09/1997,31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","BR:Brazil","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:BR:4R:F:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,2,9,74,39,46,38,24,44,23,45,72,254,83,141,198,40,31,39,28,28,23,8,66,26,10,13,44,-,2,1,9,-,-,15,-,31,30,30,38,35,45,28,18,18,17,224
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:FR:4R:U:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4157,4659,4574,6123,6553,6494,5720,6629,8479,18021,24673,27293,33002,31931,30705,40053,38744,41209,38965,33243,31323,28538,29916,37941,39793,40834,59364,39434,41667,40073,39871,41126,50365,49814,50866,48874,46988,46887,43304,31791,27210,27244,25120
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:AU:4R:F:I:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,-,2,\,-,3,3,4,3,\,3,-,-,7,10,8,10,8,13,11,12,114,19,123,5,7,10,9,16.63,15.954,17.504,17.419,15.461,17.006,15.96,17.342,13.652,14.037,11.064,9.679,8.115,6.76
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:IT:4R:U:W:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,3524,\,\,\,\,\,\,\,\,\,\,\,4620.893,4654.97,4959.425,5212,5860.314,5625.846,5136.28,5000.153
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:ES:4R:U:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,259,463,560,551,566,678,786,819,1285,1662,1931,2376,3073,2945,3144,2967,2519,2248,1924,1752,1683,1560,1576,1725,1704,1215,1193,1100,991,934,844,876,988,1290,1300.599,1165.242,1023.002,893.046,729.786,715.651,933.079
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","RU:Russia",Q:S:5A:4O:F:I:A:U:TO1:A:RU,8266,-,14441,-,17188,-,21753,-,20475,-,22811,-,26517,-,38298,-,32072,-,33847,-,17181,-,14129,-,10881,10376,11511,10296,10588,10013,11134,12861,14512,17947,12853,12783,14363,15995,15932,18631,23021,24221,24471,24794,27735,26886,31826,36001,45494,50417,45547,48023,51439,58741,70629,82187,92031,94968,97471,94777,77575,74749,81540,68384,60486,57772,55026,59406,61694,63757,66688,61729,62948,63882,63799.797,71687.686,74503.711,80053.511,74433.542,79310.428,73156.095,70193.382,65777.486,61875.595,47111.195,37439.634,35201.626,34213.127
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:KR:4R:U:X:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.784,38.692,79.825,86.389,27.314,16.356,81.113,25.969
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","RU:Russia",Q:S:JP:4R:U:C:A:A:TO1:F:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.6,767.7,756.3,647
"Q:Quarterly","S:Amounts outstanding / Stocks","NL:Netherlands","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","RU:Russia",Q:S:NL:4R:F:B:A:A:LC1:A:RU,,,,,,,2,-,17,-,60,-,73,-,176,-,475,-,413,-,25,-,165,-,111,106,118,165,179,240,294,302,352,368,520,726,736,817,514,456,605,589,535,619,1070,847,859,1193,990,1260,1320,1322,1893,2055,2650,2969,3243,3655,4651,3206,1877,1303,1419,1686,1572,2147,1580,2269,2232,3580,2848,2733,2862,3209,2373,5696,7255,6092,6729,6845,7278.89,6302.495,5602.512,4688.426,2757.221,3014.672,3518.941,2871.329
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:TW:4R:U:W:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:5A:4R:U:W:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3386,3212,2809,3774,12379,14334,17051,17386,22769,26268,36107,36594,42905,49339,55608,53547,71867,69388,72256,70756,84958,78352,77163,85992,88285,89578,95720,106289,133583,129085,132618,134347,154479,155038,152730,125959.026,138908.257,130078.646,75662.006,77587.748,72300.401,71660.213,65160.758
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:SE:4R:U:W:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,21,23,26,134,142,191,239,279,397,742,866,682,633,728,633,626,622,542,3613,3617,4260,4429,4651,4378,4536,4354,4996,5639,5528,5622,5272,5207,5134,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:AT:4R:U:C:V:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,212.474,115.999,141.682
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:FR:4R:F:I:A:A:TO1:A:RU,3069,-,2851,-,2771,-,2974,-,3794,-,4231,-,3855,-,4889,-,6967,-,6677,-,5784,-,4285,-,4214,3081,2310,2393,2256,2284,2283,2307,2356,2342,2145,2217,2305,2598,2786,3517,5104,6028,3607,3826,3622,4084,4779,3963,5494,5914,6012,5733,6027,7973,17899,23772,23315,26440,24221,20534,25855,25464,26294,22431,20030,\,15396,14477,19207,\,20889,21070,20854,21606,21304,22935,22910,31814,32672,31585,\,\,\,\,\,\,\,16808
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","RU:Russia",Q:S:AU:4R:U:C:A:A:TO1:R:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,3,3,3,-,1,3,6,10,8,-,7,-,18,89,63,55,39,41,20,10,13,11.883,64.056,44.977,57.955,82.92,67.667,66.42,8.926,3.695,5.014,3.18,3.966,4.872,4.108
"Q:Quarterly","S:Amounts outstanding / Stocks","PA:Panama","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:PA:4R:F:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,1,1,2,2,1,1,1,-,-,-,2,8,7,8,7,8,18,6,7,6,6,6,6,1,1,1,-,-,-,-,1,2,3,3,9,10,12,18,18,11,7,6,5,4,4
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:FR:4R:F:C:A:A:TO1:A:RU,3124,-,2906,-,2819,-,3019,-,3835,-,4249,-,3873,-,4985,-,6974,-,6722,-,5799,-,4335,-,4267,3128,2373,2498,2418,2454,2450,2468,2509,2479,2328,2380,2427,2760,2909,3680,5304,6535,3748,4185,4127,4704,5282,4719,6339,6691,6890,6669,7449,9498,20441,26920,30468,36540,34713,31068,41497,39785,41995,39303,33973,31745,29051,29970,\,40173,41280,59713,39992,40178,39215,42895,44166,53300,53913,53978,52076,49950,50960,46873,34091,29429,29368,27083
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","RU:Russia",Q:S:5A:4R:U:C:A:A:TO1:B:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9324,14817,15854,17562,20679,23873,28080,29904,37861,42357,48035,58905,65328,68857,66724,61448,54011,45879,40587,35393,35605,36332,38818,44130,46530,46444,63147,49218,52080,48067.776,52366.241,55435.7,54989.152,56380.445,56655.927,50055.938,50819.102,47249.8,39458.505,29974.254,24103.527,21385.811,22195.064
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","RU:Russia",Q:S:JP:4R:F:I:A:U:TO1:A:RU,810,-,784,-,584,-,981,-,707,-,505,-,268,-,222,-,100,-,73,-,99,-,48,-,57,57,73,53,47,45,48,56,68,67,19,7,44,45,69,127,236,313,421,478,341,355,351,364,994,581,658,1012,1073,1154,963,1011,2666,1621,2044,2672,2391,2249,2580,2170,1930,2008,1711,1725,1914,1646,1853,1920,2065,2152,2355,2281,2328,2228,2940,4074,5374,5576,5309,4900,3612.307,2587.335,2476.912,2775.999
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:5A:4R:U:X:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7207,13139,19070,14622,12223,11695,11979,14023,27113,18869,19428,19140,22508,21287,20293,20362,19460,19466,19990,18120,16101,14951,17526,19902,22788,21672,23784,19833,21447,21848.255,19071.119,29672.227,22349.245,22913.189,23337.258,22826.377,20655.343,20909.752,18737.079,15486.23,14146.964,13138.648,11930.61
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:BE:4R:Q:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,-5,-,-5,-5,-,-116,-14,-8,4,4,10,9,12,-2,-2,-2,-2,-13,-19,-29,-25,-15,-34,-26,-33,-30,-63,-66,-84,-86,-85,-60,-86,-225,-172,-228,-192,-148,-72,-75,6,-144,-160,-124,-110,-87,-73,-67,-56,-49,-46,-46,-42,-38,-16,-13,-2,-1,-68,-53,-48,-40,-35,-29,-27,-25
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:CH:4R:Q:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-1312.62,-614.902,-125.065,-301.158,-388.571,-228.033,-424.997,-722.986
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:5A:4R:U:C:V:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616,406,311,392,518,612,701,1314,5418,2529,3818,4616,4729,7767,12936,17492,15238,7775,5401,5294,4656,4416,4773,4241,4356,4316,6598,5367,3811,4672.474,3832.615,3872.373,3632.499,4851.885,4116.433,2998.844,4409.91,4065.586,6307.538,11253.161,7160.307,5130.18,4716.688
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","RU:Russia",Q:S:FR:4R:U:C:A:A:TO1:O:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,408,507,790,1010,874,626,558,848,2276,2247,990,1683,1780,2550,4848,4626,4606,4492,4769,\,\,\,1963,2060,1612,1987,2740,2561,2404,2792,3430,3749,3000,3307,3947,3436,4206,4332,2387,2124,2253,2378
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:CL:4R:Q:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:CL:4R:U:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,4,-,-,-,-,-,-,1,2,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.003
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:5A:4C:Q:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,101,-,17,-,0,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","RU:Russia",Q:S:AT:4R:U:C:A:A:TO1:O:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,540.475,456.769,299.494,257.48,\,548.859,696.025,877.021
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","RU:Russia",Q:S:KR:4R:F:B:A:A:LC1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.36,24.134,66.613,69.545
"Q:Quarterly","S:Amounts outstanding / Stocks","TR:Turkey","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:TR:4R:F:I:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566,558,549,545,509,524,527,498,476,470,492,504,438,425,425,314,321,310,369,290,181,196,272,234,149,157,185,323,608,632,494,514,343,305,295,404,505,658,671,682,645,614,662,562,579,567,396,380,500,469,431,520,530,617,723,637.573,647.09,592.502,597.688,512.566
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:IT:4R:F:I:A:A:TO1:A:RU,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,16127,\,\,\,\,\,\,\,\,\,\,\,14335.21,13135.634,13094.423,13703.329,13225.024,11537.316,11776.336,11995.061
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:5A:4R:F:C:A:A:TO1:A:RU,14834,-,43740,-,45360,-,51002,-,49157,-,49117,-,53790,-,66357,-,69486,-,72533,-,54943,-,48439,-,44885,42607,41402,36769,36927,35230,34540,36100,37728,36200,32167,32432,34607,34419,36166,39609,47783,51381,48991,49529,58513,59585,69139,76275,85104,93032,97948,101433,114846,140557,170250,196501,223162,239093,253721,241879,221202,205661,208432,193339,183507,177703,167283,183528,191768,199034,207133,215470,198175,209426,207109.63,226552.954,238577.504,262623.419,253318.461,257393.006,245007.647,230732.524,225826.001,211108.758,167768.082,146370.097,140036.037,131773.886
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","RU:Russia",Q:S:ES:4R:F:I:A:U:TO1:A:RU,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,420.679,324.786,323.126,337.882
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","RU:Russia",Q:S:TW:4R:U:C:A:A:TO1:R:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,45,58,92,170,173,211,294,477,573,765,760,899,1107,1132,938,921,843,843,781,687,666,675,620,684,730,678,595,643,705,791,884,862,822,965,845,972,1001,973,862,976,976,863
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:GB:4R:F:I:A:A:TO1:A:RU,,,,,474,-,484,-,377,-,346,-,404,-,584,-,967,-,1834,-,990,-,968,-,667,673,589,635,683,634,681,542,601,570,581,519,578,710,743,1040,1128,1261,1340,1438,1572,1853,1741,2271,2834,5103,5025,5814,6654,8847,9956,10778,11101,12227,12156,11172,7395,7557,9751,10295,7599,8163,10122,11293,11090,11502,10523,9307,12506,15097,11929,18881,15979,23083,17488,18252,16262,15728,13548,14014,9579,8677,8028,7854
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:GB:4R:U:W:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,54,9,9,12,17,24,68,163,259,132,207,260,265,519,344,234,140,131,255,379,805,1533,4407,4114,3838,4368,4742,20029,19342,17995,23238,43125,43126,39270,26884,31544,27976,31600,33044,29412,30332,26357
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","RU:Russia",Q:S:DE:4R:U:C:A:A:TO1:R:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,13446,\,\,\,\,\,\,\,\,\,\,\,6427,6740,6913,7166,4749,4237,4446,3566
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:TW:4R:U:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,261,358,442,607,727,855,1112,1533,1646,1795,1769,2101,2349,2357,1883,1754,1529,1376,1128,1039,921,960,901,992,1028,991,868,934,1077,1170,1303,1410,1439,1579,1372,1636,1567,1441,1319,1441,1438,1311
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","RU:Russia",Q:S:AU:4R:F:I:A:U:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-,-,-,-,-,-,1,-,-,-,-,-,3,-,1,1,1,1,-,2,2,2,29,2,2,2,1,0.797,0.686,0.711,0.511,2.542,2.428,2.713,2.687,0.699,1.127,1.902,1.593,2.567,1.793
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:CA:4R:F:C:A:A:TO1:A:RU,,,,,,,,,\,-,\,-,-,-,\,-,\,-,\,-,\,-,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,155,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,194.462,61.072,63.9,52.587
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:IT:4R:F:C:A:A:TO1:A:RU,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,28773,\,\,\,\,\,\,\,\,\,\,\,30531.385,27245.492,29040.159,28535.96,24021.548,21395.555,21297.349,20185.642
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:US:4R:U:X:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248,5068,6781,6967,2734,2491,2505,2263,7265,3088,3348,1328,1145,1119,835,792,148,72,707,305,537,452,544,509,858,992,1581,755,1312,1678,1525,3638,1649,1776,2088,2209,2114,2257,3130,1984,1899,1699,1463
